stock_code,Year,CBR1,CBR2,CBR,Standard_Deviation,SCBR
600488,2021,0.2383,0.0011,0.2394,0.0479,4.9946
600488,2022,0.2317,0.0003,0.232,0.0479,4.8404
600488,2023,0.1345,0.0006,0.135,0.0479,2.8171
600505,2010,0.4855,0,0.4855,0.0651,7.455
600505,2011,0.4771,0.0025,0.4796,0.0651,7.3643
600505,2012,0.5698,0.0013,0.5711,0.0651,8.7696
600505,2013,0.5442,0.002,0.5462,0.0651,8.3865
600505,2014,0.3885,0.0012,0.3897,0.0651,5.9838
600505,2015,0.4519,0.0018,0.4537,0.0651,6.9662
600505,2016,0.3816,0.0004,0.382,0.0651,5.8661
600505,2017,0.3533,0.0004,0.3537,0.0651,5.4305
600505,2018,0.3899,0.0011,0.391,0.0651,6.0035
600505,2019,0.3865,0.0019,0.3884,0.0651,5.9646
600505,2020,0.388,0.002,0.39,0.0651,5.9883
600505,2021,0.4114,0.002,0.4135,0.0651,6.349
600505,2022,0.4322,0.0043,0.4364,0.0651,6.7016
600505,2023,0.475,0,0.475,0.0651,7.2935
600509,2010,0.3688,0,0.3688,0.0853,4.3224
600509,2011,0.3976,0,0.3976,0.0853,4.6602
600509,2012,0.4949,0,0.4949,0.0853,5.8003
600509,2013,0.4604,0,0.4604,0.0853,5.3961
600509,2014,0.2293,0,0.2293,0.0853,2.687
600509,2015,0.2347,0,0.2347,0.0853,2.751
600509,2016,0.2524,0,0.2524,0.0853,2.9588
600509,2017,0.241,0,0.241,0.0853,2.8243
600509,2018,0.2674,0,0.2674,0.0853,3.1339
600509,2019,0.2789,0,0.2789,0.0853,3.2685
600509,2020,0.2634,0,0.2634,0.0853,3.0876
600509,2021,0.2868,0,0.2868,0.0853,3.3619
600509,2022,0.2923,0,0.2923,0.0853,3.4256
600509,2023,0.2846,0,0.2846,0.0853,3.336
600513,2010,0.1138,0,0.1138,0.0697,1.6326
600513,2011,0.1091,0,0.1091,0.0697,1.5664
600513,2012,0.1022,0,0.1022,0.0697,1.4671
600513,2013,0.1393,0,0.1393,0.0697,1.9997
600513,2014,0.214,0,0.214,0.0697,3.0707
600513,2015,0.1419,0,0.1419,0.0697,2.0371
600513,2016,0.1182,0,0.1182,0.0697,1.6959
600513,2017,0.2303,0,0.2303,0.0697,3.3054
600513,2018,0.2649,0,0.2649,0.0697,3.8016
600513,2019,0.2933,0,0.2933,0.0697,4.2088
600513,2020,0.2384,0,0.2384,0.0697,3.422
600513,2021,0.2436,0,0.2436,0.0697,3.4956
600513,2022,0.2675,0,0.2675,0.0697,3.8389
600513,2023,0.2504,0,0.2504,0.0697,3.5941
600516,2010,0.058,0,0.058,0.0946,0.6136
600516,2011,0.0599,0,0.0599,0.0946,0.6332
600516,2012,0.0746,0,0.0746,0.0946,0.7887
600516,2013,0.0986,0,0.0986,0.0946,1.0426
600516,2014,0.1642,0,0.1642,0.0946,1.7357
600516,2015,0.1594,0,0.1594,0.0946,1.6849
600516,2016,0.1519,0,0.1519,0.0946,1.6062
600516,2017,0.2414,0,0.2414,0.0946,2.552
600516,2018,0.211,0,0.211,0.0946,2.2311
600516,2019,0.2721,0,0.2721,0.0946,2.8767
600516,2020,0.268,0,0.268,0.0946,2.8329
600516,2021,0.2806,0,0.2806,0.0946,2.9663
600516,2022,0.3131,0.0002,0.3133,0.0946,3.3124
600516,2023,0.3238,0.0002,0.324,0.0946,3.4254
600521,2010,0.0906,0,0.0906,0.0871,1.0402
600521,2011,0.1166,0,0.1166,0.0871,1.3381
600521,2012,0.1351,0,0.1351,0.0871,1.5505
600521,2013,0.1779,0,0.1779,0.0871,2.0425
600521,2014,0.2077,0,0.2077,0.0871,2.3837
600521,2015,0.1613,0,0.1613,0.0871,1.8514
600521,2016,0.1327,0,0.1327,0.0871,1.5235
600521,2017,0.1525,0,0.1525,0.0871,1.7512
600521,2018,0.2535,0,0.2535,0.0871,2.9102
600521,2019,0.2834,0.0019,0.2853,0.0871,3.275
600521,2020,0.3028,0.0014,0.3042,0.0871,3.4918
600521,2021,0.3022,0.0014,0.3036,0.0871,3.4851
600521,2022,0.2863,0.0024,0.2888,0.0871,3.3147
600521,2023,0.3689,0.0027,0.3716,0.0871,4.2652
600530,2010,0.1223,0,0.1223,0.0304,4.0233
600530,2011,0.1422,0,0.1422,0.0304,4.6803
600530,2012,0.14,0,0.14,0.0304,4.6061
600530,2013,0.164,0,0.164,0.0304,5.3958
600530,2014,0.2217,0,0.2217,0.0304,7.2962
600530,2015,0.182,0,0.182,0.0304,5.9894
600530,2016,0.2126,0,0.2126,0.0304,6.9965
600530,2017,0.1793,0,0.1793,0.0304,5.9004
600530,2018,0.2064,0,0.2064,0.0304,6.7912
600530,2019,0.1703,0,0.1703,0.0304,5.6036
600530,2020,0.1922,0,0.1922,0.0304,6.327
600530,2021,0.1722,0,0.1722,0.0304,5.6672
600530,2022,0.1327,0,0.1327,0.0304,4.367
600530,2023,0.1844,0,0.1844,0.0304,6.0696
600532,2010,0.3067,0,0.3067,0.0718,4.2708
600532,2011,0.2655,0,0.2655,0.0718,3.6977
600532,2012,0.1133,0,0.1133,0.0718,1.5781
600532,2013,0.1054,0,0.1054,0.0718,1.4678
600532,2014,0.1394,0,0.1394,0.0718,1.9409
600532,2015,0.1435,0,0.1435,0.0718,1.9976
600532,2016,0.1014,0,0.1014,0.0718,1.4125
600532,2017,0.1205,0,0.1205,0.0718,1.678
600532,2018,0.1348,0,0.1348,0.0718,1.8772
600532,2019,0.1457,0,0.1457,0.0718,2.0288
600532,2020,0.1398,0,0.1398,0.0718,1.9464
600532,2021,0.1556,0,0.1556,0.0718,2.1666
600532,2022,0.147,0,0.147,0.0718,2.0468
600532,2023,0,0,0,0.0718,0
600538,2010,0.4511,0,0.4511,0.1398,3.2277
600538,2011,0.4341,0,0.4341,0.1398,3.106
600538,2012,0.5326,0,0.5326,0.1398,3.8108
600538,2013,0.6615,0,0.6615,0.1398,4.733
600538,2014,0.6399,0,0.6399,0.1398,4.5787
600538,2015,0.5177,0,0.5177,0.1398,3.7044
600538,2016,0.7611,0,0.7611,0.1398,5.4458
600538,2017,0.6641,0,0.6641,0.1398,4.7518
600538,2018,0.2787,0,0.2787,0.1398,1.9939
600538,2019,0.5047,0,0.5047,0.1398,3.6111
600538,2020,0.5743,0,0.5743,0.1398,4.109
600538,2021,0.6033,0,0.6033,0.1398,4.3163
600538,2022,0.5145,0,0.5145,0.1398,3.6813
600538,2023,0.2727,0,0.2727,0.1398,1.9511
600539,2010,0.1362,0,0.1362,0.049,2.7805
600539,2011,0.1222,0,0.1222,0.049,2.496
600539,2012,0.1545,0,0.1545,0.049,3.1535
600539,2013,0.1423,0,0.1423,0.049,2.9047
600539,2014,0.2145,0,0.2145,0.049,4.3796
600539,2015,0.132,0,0.132,0.049,2.6944
600539,2016,0.1399,0,0.1399,0.049,2.8563
600539,2017,0.1638,0,0.1638,0.049,3.3442
600539,2018,0.2841,0,0.2841,0.049,5.7997
600539,2019,0.2593,0,0.2593,0.049,5.2945
600539,2020,0.1594,0,0.1594,0.049,3.2536
600539,2021,0.1388,0,0.1388,0.049,2.8344
600539,2022,0.1555,0,0.1555,0.049,3.1743
600539,2023,0.1798,0,0.1798,0.049,3.671
600558,2010,0.0811,0,0.0811,0.1267,0.6402
600558,2011,0.0706,0,0.0706,0.1267,0.5568
600558,2012,0.094,0,0.094,0.1267,0.7414
600558,2013,0.0904,0,0.0904,0.1267,0.7131
600558,2014,0.1161,0,0.1161,0.1267,0.9162
600558,2015,0.1252,0,0.1252,0.1267,0.9882
600558,2016,0.1151,0,0.1151,0.1267,0.9086
600558,2017,0.2037,0,0.2037,0.1267,1.6075
600558,2018,0.3201,0,0.3201,0.1267,2.5264
600558,2019,0.1457,0,0.1457,0.1267,1.1498
600558,2020,0.2784,0,0.2784,0.1267,2.1972
600558,2021,0.3496,0,0.3496,0.1267,2.7594
600558,2022,0.432,0,0.432,0.1267,3.4092
600558,2023,0.387,0,0.387,0.1267,3.0545
600560,2010,0.1204,0.0005,0.1209,0.0348,3.4704
600560,2011,0.0901,0.0007,0.0908,0.0348,2.6065
600560,2012,0.1162,0.0005,0.1167,0.0348,3.3494
600560,2013,0.1604,0.0005,0.161,0.0348,4.6217
600560,2014,0.1077,0.0003,0.108,0.0348,3.1011
600560,2015,0.0959,0.0005,0.0964,0.0348,2.7691
600560,2016,0.0908,0.0006,0.0914,0.0348,2.6255
600560,2017,0.1154,0.0004,0.1158,0.0348,3.325
600560,2018,0.127,0.0004,0.1274,0.0348,3.6588
600560,2019,0.1321,0.0006,0.1327,0.0348,3.8101
600560,2020,0.147,0.0013,0.1483,0.0348,4.2581
600560,2021,0.1601,0.0014,0.1616,0.0348,4.6386
600560,2022,0.1962,0.0009,0.1971,0.0348,5.6585
600560,2023,0.1913,0.0018,0.1932,0.0348,5.5463
600566,2010,0.0714,0,0.0714,0.0709,1.0064
600566,2011,0.0611,0,0.0611,0.0709,0.8615
600566,2012,0.0821,0,0.0821,0.0709,1.1576
600566,2013,0.1319,0,0.1319,0.0709,1.8586
600566,2014,0.1301,0,0.1301,0.0709,1.8333
600566,2015,0.1072,0,0.1072,0.0709,1.5107
600566,2016,0.1013,0,0.1013,0.0709,1.4271
600566,2017,0.16,0.0004,0.1604,0.0709,2.2611
600566,2018,0.2075,0.0002,0.2078,0.0709,2.9284
600566,2019,0.2022,0.0002,0.2025,0.0709,2.854
600566,2020,0.2069,0.0002,0.207,0.0709,2.9179
600566,2021,0.2612,0.0002,0.2614,0.0709,3.6843
600566,2022,0.2398,0.0004,0.2402,0.0709,3.3856
600566,2023,0.2592,0.0048,0.264,0.0709,3.7211
600567,2010,0.1486,0,0.1486,0.0646,2.302
600567,2011,0.1403,0,0.1403,0.0646,2.1723
600567,2012,0.1538,0,0.1538,0.0646,2.3819
600567,2013,0.1463,0,0.1463,0.0646,2.2664
600567,2014,0.1818,0,0.1818,0.0646,2.816
600567,2015,0.1784,0,0.1784,0.0646,2.7629
600567,2016,0.2805,0,0.2805,0.0646,4.3436
600567,2017,0.208,0,0.208,0.0646,3.2213
600567,2018,0.2413,0,0.2413,0.0646,3.7364
600567,2019,0.2426,0.0059,0.2484,0.0646,3.8475
600567,2020,0.2403,0.009,0.2493,0.0646,3.861
600567,2021,0.2996,0.0023,0.302,0.0646,4.6763
600567,2022,0.3099,0.0057,0.3156,0.0646,4.8881
600567,2023,0.3096,0,0.3096,0.0646,4.7938
600577,2010,0.0746,0,0.0746,0.0334,2.2355
600577,2011,0.0769,0,0.0769,0.0334,2.3062
600577,2012,0.0799,0,0.0799,0.0334,2.3957
600577,2013,0.1007,0,0.1007,0.0334,3.0196
600577,2014,0.1328,0,0.1328,0.0334,3.9814
600577,2015,0.1416,0,0.1416,0.0334,4.2468
600577,2016,0.1236,0,0.1236,0.0334,3.7054
600577,2017,0.1461,0,0.1461,0.0334,4.3793
600577,2018,0.152,0,0.152,0.0334,4.5569
600577,2019,0.1377,0,0.1377,0.0334,4.1294
600577,2020,0.1467,0,0.1467,0.0334,4.3988
600577,2021,0.1598,0,0.1598,0.0334,4.7904
600577,2022,0.1662,0,0.1662,0.0334,4.9845
600577,2023,0.1718,0,0.1718,0.0334,5.1499
600578,2010,0.2158,0.0017,0.2175,0.1719,1.2653
600578,2011,0.237,0.0018,0.2388,0.1719,1.3897
600578,2012,0.2439,0.0021,0.246,0.1719,1.4316
600578,2013,0.6501,0.005,0.6551,0.1719,3.8115
600578,2014,0.5414,0.0026,0.544,0.1719,3.1655
600578,2015,0.5982,0.0053,0.6035,0.1719,3.5117
600578,2016,0.6257,0.0041,0.6299,0.1719,3.6649
600578,2017,0.6586,0.0038,0.6624,0.1719,3.8543
600578,2018,0.6298,0.0045,0.6343,0.1719,3.6908
600578,2019,0.6794,0.0017,0.6811,0.1719,3.963
600578,2020,0.6189,0.003,0.6219,0.1719,3.6189
600578,2021,0.6489,0.0034,0.6523,0.1719,3.7953
600578,2022,0.6457,0.0035,0.6492,0.1719,3.7777
600578,2023,0.5894,0.0032,0.5926,0.1719,3.4479
600582,2010,0.0711,0.0001,0.0712,0.0614,1.1595
600582,2011,0.1242,0.0028,0.127,0.0614,2.0698
600582,2012,0.1163,0.0026,0.1189,0.0614,1.9373
600582,2013,0.1455,0.0008,0.1462,0.0614,2.3825
600582,2014,0.1415,0.0014,0.1429,0.0614,2.3283
600582,2015,0.1841,0.0013,0.1855,0.0614,3.0219
600582,2016,0.1819,0.0022,0.1841,0.0614,2.9991
600582,2017,0.1445,0.0003,0.1448,0.0614,2.3592
600582,2018,0.1793,0.0005,0.1799,0.0614,2.9304
600582,2019,0.2038,0.0007,0.2044,0.0614,3.3304
600582,2020,0.275,0.004,0.279,0.0614,4.5459
600582,2021,0.2749,0.0006,0.2754,0.0614,4.4876
600582,2022,0.2381,0.0007,0.2388,0.0614,3.8911
600582,2023,0.2399,0.0022,0.242,0.0614,3.9433
600583,2010,0.4405,0.0045,0.445,0.0888,5.0109
600583,2011,0.4213,0.0017,0.423,0.0888,4.7639
600583,2012,0.4593,0.0012,0.4605,0.0888,5.1855
600583,2013,0.4316,0.0019,0.4336,0.0888,4.8822
600583,2014,0.3449,0.0014,0.3463,0.0888,3.8993
600583,2015,0.3662,0.0006,0.3668,0.0888,4.1304
600583,2016,0.3566,0.0022,0.3588,0.0888,4.0403
600583,2017,0.4366,0.0016,0.4382,0.0888,4.9348
600583,2018,0.4433,0.0053,0.4486,0.0888,5.0517
600583,2019,0.4848,0.0022,0.4869,0.0888,5.4832
600583,2020,0.4654,0.0029,0.4683,0.0888,5.273
600583,2021,0.4431,0.0046,0.4477,0.0888,5.0416
600583,2022,0.5464,0.0111,0.5575,0.0888,6.2775
600583,2023,0.6999,0,0.6999,0.0888,7.8818
600585,2010,0.0831,0.001,0.0841,0.1222,0.6881
600585,2011,0.0651,0.0013,0.0664,0.1222,0.5436
600585,2012,0.0985,0.0017,0.1002,0.1222,0.8199
600585,2013,0.0989,0.0034,0.1023,0.1222,0.8371
600585,2014,0.1501,0.0027,0.1529,0.1222,1.2507
600585,2015,0.1501,0.0041,0.1543,0.1222,1.2621
600585,2016,0.1078,0.0009,0.1086,0.1222,0.8888
600585,2017,0.1978,0.0004,0.1982,0.1222,1.622
600585,2018,0.2558,0.0005,0.2563,0.1222,2.0972
600585,2019,0.2795,0.0013,0.2808,0.1222,2.2975
600585,2020,0.3712,0.0017,0.3729,0.1222,3.0515
600585,2021,0.361,0.0012,0.3622,0.1222,2.9635
600585,2022,0.3685,0.001,0.3695,0.1222,3.023
600585,2023,0.397,0.0009,0.3979,0.1222,3.2555
600589,2010,0.0611,0,0.0611,0.0571,1.07
600589,2011,0.0708,0,0.0708,0.0571,1.2398
600589,2012,0.0777,0,0.0777,0.0571,1.3596
600589,2013,0.0805,0,0.0805,0.0571,1.4086
600589,2014,0.1018,0,0.1018,0.0571,1.7825
600589,2015,0.1263,0,0.1263,0.0571,2.2107
600589,2016,0.1337,0,0.1337,0.0571,2.3408
600589,2017,0.1165,0,0.1165,0.0571,2.0383
600589,2018,0.1524,0,0.1524,0.0571,2.6681
600589,2019,0.2179,0,0.2179,0.0571,3.8139
600589,2020,0.1821,0,0.1821,0.0571,3.1878
600589,2021,0.2275,0,0.2275,0.0571,3.9822
600589,2022,0.2139,0,0.2139,0.0571,3.7436
600589,2023,0.1668,0,0.1668,0.0571,2.9197
600590,2010,0.211,0,0.211,0.0446,4.7264
600590,2011,0.2582,0,0.2582,0.0446,5.7847
600590,2012,0.2842,0,0.2842,0.0446,6.3664
600590,2013,0.3375,0,0.3375,0.0446,7.5621
600590,2014,0.2983,0,0.2983,0.0446,6.6824
600590,2015,0.3099,0,0.3099,0.0446,6.9427
600590,2016,0.3616,0,0.3616,0.0446,8.102
600590,2017,0.2048,0,0.2048,0.0446,4.5887
600590,2018,0.2984,0.0014,0.2998,0.0446,6.7176
600590,2019,0.2887,0.0019,0.2906,0.0446,6.5102
600590,2020,0.2571,0.0012,0.2583,0.0446,5.7874
600590,2021,0.2267,0.0018,0.2285,0.0446,5.12
600590,2022,0.2647,0.0014,0.2661,0.0446,5.9626
600590,2023,0.2696,0.001,0.2706,0.0446,6.0635
600596,2010,0.1454,0.0012,0.1466,0.1317,1.1129
600596,2011,0.1259,0.0012,0.1271,0.1317,0.9647
600596,2012,0.2314,0.0053,0.2367,0.1317,1.7968
600596,2013,0.2386,0.0047,0.2434,0.1317,1.8472
600596,2014,0.2705,0.0048,0.2754,0.1317,2.0903
600596,2015,0.2832,0.0044,0.2877,0.1317,2.1835
600596,2016,0.3055,0.0052,0.3107,0.1317,2.3586
600596,2017,0.389,0.0053,0.3943,0.1317,2.9928
600596,2018,0.4772,0.0014,0.4786,0.1317,3.6327
600596,2019,0.4868,0.0013,0.4882,0.1317,3.7055
600596,2020,0.4559,0.0032,0.4591,0.1317,3.4846
600596,2021,0.4854,0.0032,0.4886,0.1317,3.7086
600596,2022,0.5105,0.0033,0.5139,0.1317,3.9005
600596,2023,0.4126,0,0.4126,0.1317,3.1321
600610,2010,0.0745,0,0.0745,0.0748,0.9961
600610,2011,0.0742,0,0.0742,0.0748,0.9922
600610,2012,0.083,0,0.083,0.0748,1.1096
600610,2013,0.1179,0,0.1179,0.0748,1.5765
600610,2014,0.2272,0,0.2272,0.0748,3.037
600610,2015,0.2765,0,0.2765,0.0748,3.6958
600610,2016,0.2322,0,0.2322,0.0748,3.1041
600610,2017,0.2977,0,0.2977,0.0748,3.9803
600610,2018,0.2517,0,0.2517,0.0748,3.3643
600610,2019,0.1839,0,0.1839,0.0748,2.458
600610,2020,0.2313,0,0.2313,0.0748,3.0924
600610,2021,0.2116,0,0.2116,0.0748,2.8288
600610,2022,0.2052,0.009,0.2143,0.0748,2.8642
600610,2023,0.205,0.0089,0.2139,0.0748,2.8599
600614,2010,0.0904,0,0.0904,0.0976,0.9268
600614,2011,0.0822,0,0.0822,0.0976,0.8426
600614,2012,0.0767,0,0.0767,0.0976,0.7863
600614,2013,0.0983,0,0.0983,0.0976,1.0076
600614,2014,0.1655,0,0.1655,0.0976,1.696
600614,2015,0.1743,0,0.1743,0.0976,1.7862
600614,2016,0.1812,0,0.1812,0.0976,1.857
600614,2017,0.2072,0,0.2072,0.0976,2.1241
600614,2018,0.2519,0,0.2519,0.0976,2.5821
600614,2019,0.3175,0,0.3175,0.0976,3.2549
600614,2020,0.1893,0,0.1893,0.0976,1.9404
600614,2021,0,0,0,0.0976,0
600614,2022,0,0,0,0.0976,0
600614,2023,0,0,0,0.0976,0
600615,2010,0.0733,0,0.0733,0.0288,2.5405
600615,2011,0.0738,0,0.0738,0.0288,2.5586
600615,2012,0.078,0,0.078,0.0288,2.7025
600615,2013,0.0783,0,0.0783,0.0288,2.7151
600615,2014,0.1311,0,0.1311,0.0288,4.5454
600615,2015,0.145,0,0.145,0.0288,5.0263
600615,2016,0.1381,0,0.1381,0.0288,4.788
600615,2017,0.1484,0,0.1484,0.0288,5.1436
600615,2018,0.1257,0,0.1257,0.0288,4.3569
600615,2019,0.1221,0,0.1221,0.0288,4.2337
600615,2020,0.1322,0,0.1322,0.0288,4.5824
600615,2021,0.1145,0,0.1145,0.0288,3.9693
600615,2022,0.1306,0,0.1306,0.0288,4.5268
600615,2023,0.1499,0,0.1499,0.0288,5.1977
600617,2010,0.0734,0,0.0734,0.073,1.0064
600617,2011,0.0612,0,0.0612,0.073,0.8395
600617,2012,0.0828,0,0.0828,0.073,1.1342
600617,2013,0.1088,0,0.1088,0.073,1.4907
600617,2014,0.2092,0,0.2092,0.073,2.8667
600617,2015,0.2141,0,0.2141,0.073,2.9342
600617,2016,0.2189,0,0.2189,0.073,3.0001
600617,2017,0.2266,0,0.2266,0.073,3.106
600617,2018,0.2303,0,0.2303,0.073,3.1563
600617,2019,0.2198,0,0.2198,0.073,3.0124
600617,2020,0.2219,0,0.2219,0.073,3.041
600617,2021,0.2462,0,0.2462,0.073,3.3745
600617,2022,0.246,0,0.246,0.073,3.3723
600617,2023,0.2795,0,0.2795,0.073,3.8315
600623,2010,0.0846,0,0.0846,0.0526,1.6086
600623,2011,0.0793,0,0.0793,0.0526,1.5083
600623,2012,0.0977,0.0006,0.0983,0.0526,1.868
600623,2013,0.0985,0.0005,0.0991,0.0526,1.8829
600623,2014,0.1406,0.0001,0.1407,0.0526,2.6742
600623,2015,0.1749,0.0012,0.1761,0.0526,3.3471
600623,2016,0.1754,0.0009,0.1763,0.0526,3.3508
600623,2017,0.1641,0.002,0.1661,0.0526,3.1573
600623,2018,0.1873,0.0007,0.188,0.0526,3.5737
600623,2019,0.1912,0.0008,0.192,0.0526,3.6502
600623,2020,0.1955,0.0026,0.198,0.0526,3.7643
600623,2021,0.2104,0.0022,0.2126,0.0526,4.0411
600623,2022,0.2007,0.0014,0.2021,0.0526,3.8415
600623,2023,0.2423,0.0047,0.247,0.0526,4.6951
600635,2010,0.1602,0.0007,0.1609,0.0672,2.3933
600635,2011,0.1555,0.0007,0.1562,0.0672,2.323
600635,2012,0.2127,0.0008,0.2135,0.0672,3.1755
600635,2013,0.1876,0.0005,0.1881,0.0672,2.7981
600635,2014,0.1675,0.0006,0.1681,0.0672,2.5004
600635,2015,0.2097,0.0006,0.2104,0.0672,3.1283
600635,2016,0.2081,0.0008,0.2089,0.0672,3.1066
600635,2017,0.1942,0.0005,0.1947,0.0672,2.895
600635,2018,0.2442,0.0006,0.2448,0.0672,3.6409
600635,2019,0.3002,0,0.3002,0.0672,4.465
600635,2020,0.335,0.0014,0.3363,0.0672,5.0019
600635,2021,0.3208,0.0019,0.3227,0.0672,4.7993
600635,2022,0.3117,0.0017,0.3133,0.0672,4.6596
600635,2023,0.3224,0.0065,0.3289,0.0672,4.8919
600642,2010,0.2575,0.0007,0.2582,0.0892,2.8958
600642,2011,0.234,0.001,0.2349,0.0892,2.6344
600642,2012,0.2883,0.0009,0.2892,0.0892,3.2431
600642,2013,0.3013,0.0011,0.3023,0.0892,3.3903
600642,2014,0.2547,0.0019,0.2566,0.0892,2.8778
600642,2015,0.2912,0.0025,0.2937,0.0892,3.2934
600642,2016,0.2555,0.0039,0.2593,0.0892,2.9081
600642,2017,0.2957,0.0032,0.2989,0.0892,3.3522
600642,2018,0.409,0.0039,0.4128,0.0892,4.6294
600642,2019,0.401,0.0032,0.4042,0.0892,4.5321
600642,2020,0.4045,0.0041,0.4086,0.0892,4.5814
600642,2021,0.4679,0.0024,0.4703,0.0892,5.2736
600642,2022,0.4787,0.0022,0.4809,0.0892,5.3928
600642,2023,0.4561,0.0011,0.4572,0.0892,5.1272
600644,2010,0.422,0,0.422,0.0813,5.1883
600644,2011,0.4671,0.0014,0.4684,0.0813,5.7589
600644,2012,0.5513,0.0013,0.5526,0.0813,6.794
600644,2013,0.4797,0.0033,0.483,0.0813,5.9376
600644,2014,0.5373,0.0025,0.5398,0.0813,6.6366
600644,2015,0.375,0.002,0.377,0.0813,4.6353
600644,2016,0.3282,0.0008,0.329,0.0813,4.0441
600644,2017,0.3602,0.0008,0.3611,0.0813,4.4388
600644,2018,0.3594,0.0009,0.3603,0.0813,4.4289
600644,2019,0.3571,0.0013,0.3585,0.0813,4.4069
600644,2020,0.3463,0.0022,0.3485,0.0813,4.2845
600644,2021,0.3321,0.0013,0.3335,0.0813,4.0998
600644,2022,0.3146,0.0025,0.3171,0.0813,3.898
600644,2023,0.3124,0.005,0.3173,0.0813,3.9013
600645,2010,0.1504,0,0.1504,0.0713,2.1104
600645,2011,0.1932,0,0.1932,0.0713,2.7105
600645,2012,0.3214,0,0.3214,0.0713,4.5088
600645,2013,0.254,0,0.254,0.0713,3.563
600645,2014,0.3163,0,0.3163,0.0713,4.4378
600645,2015,0.3427,0.0016,0.3443,0.0713,4.8303
600645,2016,0.3698,0.0007,0.3704,0.0713,5.1975
600645,2017,0.3289,0.0017,0.3307,0.0713,4.6393
600645,2018,0.3464,0,0.3464,0.0713,4.8599
600645,2019,0.3432,0,0.3432,0.0713,4.8147
600645,2020,0.4147,0,0.4147,0.0713,5.8187
600645,2021,0.2934,0,0.2934,0.0713,4.1164
600645,2022,0.3582,0,0.3582,0.0713,5.026
600645,2023,0.3611,0,0.3611,0.0713,5.0658
600664,2010,0.1266,0,0.1266,0.0425,2.9769
600664,2011,0.133,0,0.133,0.0425,3.1268
600664,2012,0.1337,0,0.1337,0.0425,3.1438
600664,2013,0.1714,0,0.1714,0.0425,4.0316
600664,2014,0.1851,0,0.1851,0.0425,4.3538
600664,2015,0.1947,0,0.1947,0.0425,4.5792
600664,2016,0.2219,0,0.2219,0.0425,5.2192
600664,2017,0.2561,0,0.2561,0.0425,6.0215
600664,2018,0.2626,0,0.2626,0.0425,6.1757
600664,2019,0.2236,0,0.2236,0.0425,5.2586
600664,2020,0.2025,0,0.2025,0.0425,4.7628
600664,2021,0.2197,0,0.2197,0.0425,5.167
600664,2022,0.1997,0,0.1997,0.0425,4.697
600664,2023,0.2007,0,0.2007,0.0425,4.7201
600668,2010,0.0706,0,0.0706,0.0779,0.9068
600668,2011,0.0566,0,0.0566,0.0779,0.7264
600668,2012,0.1767,0,0.1767,0.0779,2.2681
600668,2013,0.1599,0,0.1599,0.0779,2.052
600668,2014,0.199,0,0.199,0.0779,2.5543
600668,2015,0.1513,0,0.1513,0.0779,1.9422
600668,2016,0.2026,0,0.2026,0.0779,2.6009
600668,2017,0.2263,0,0.2263,0.0779,2.9048
600668,2018,0.2583,0,0.2583,0.0779,3.3157
600668,2019,0.2491,0,0.2491,0.0779,3.1973
600668,2020,0.2809,0,0.2809,0.0779,3.606
600668,2021,0.3437,0,0.3437,0.0779,4.4124
600668,2022,0.2163,0,0.2163,0.0779,2.7769
600668,2023,0.257,0,0.257,0.0779,3.2995
600674,2010,0.145,0.0015,0.1465,0.0858,1.7071
600674,2011,0.1979,0.0015,0.1994,0.0858,2.3232
600674,2012,0.2587,0.0014,0.26,0.0858,3.0296
600674,2013,0.2974,0.0016,0.299,0.0858,3.4835
600674,2014,0.3317,0.0048,0.3365,0.0858,3.9198
600674,2015,0.3463,0.0025,0.3489,0.0858,4.0646
600674,2016,0.3194,0.0018,0.3213,0.0858,3.7426
600674,2017,0.3347,0.0037,0.3384,0.0858,3.9419
600674,2018,0.3802,0.0018,0.382,0.0858,4.4509
600674,2019,0.4258,0.0033,0.4291,0.0858,4.9995
600674,2020,0.4096,0.0012,0.4108,0.0858,4.7861
600674,2021,0.441,0.0013,0.4423,0.0858,5.1531
600674,2022,0.4062,0.0012,0.4074,0.0858,4.7461
600674,2023,0.3652,0.0012,0.3664,0.0858,4.269
600688,2010,0.1589,0.0041,0.1631,0.0279,5.8507
600688,2011,0.1387,0.0048,0.1435,0.0279,5.1486
600688,2012,0.1552,0.005,0.1601,0.0279,5.7453
600688,2013,0.0904,0.0021,0.0924,0.0279,3.3163
600688,2014,0.0924,0.003,0.0954,0.0279,3.4232
600688,2015,0.1297,0.0037,0.1335,0.0279,4.789
600688,2016,0.1333,0.0007,0.134,0.0279,4.8088
600688,2017,0.1443,0.0006,0.145,0.0279,5.2017
600688,2018,0.1514,0.0006,0.152,0.0279,5.4546
600688,2019,0.1486,0.0004,0.1491,0.0279,5.3486
600688,2020,0.1489,0.0005,0.1494,0.0279,5.3612
600688,2021,0.1701,0.0005,0.1705,0.0279,6.1191
600688,2022,0.1478,0.0014,0.1491,0.0279,5.3515
600688,2023,0.2017,0.0009,0.2026,0.0279,7.2686
600714,2010,0.0941,0,0.0941,0.105,0.8958
600714,2011,0.0797,0,0.0797,0.105,0.7585
600714,2012,0.1096,0,0.1096,0.105,1.0432
600714,2013,0.1198,0,0.1198,0.105,1.1403
600714,2014,0.1266,0,0.1266,0.105,1.2051
600714,2015,0.133,0,0.133,0.105,1.2666
